Hypothesis_ID,Description,Variables,Trigger_Time,Context_Trend,Context_Volatility,Result
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2025-06-25 13:00:00,-0.038556282140812664,-0.19026974696040308,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2025-07-08 12:00:00,0.02912992722485781,1.0081148933997859,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2025-07-08 14:00:00,-0.012802275960168905,-0.5975571727707452,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2025-07-10 13:00:00,0.1378813050086618,0.21834899646248496,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2025-07-22 12:00:00,-0.07327715489537705,-0.157491627622294,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2025-07-29 12:00:00,-0.17989785049026413,0.8151987700429744,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2025-08-06 13:00:00,0.006490898917085029,2.588097069498492,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2025-08-21 12:00:00,-0.0038582269222544327,0.48494112588193594,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2025-08-26 12:00:00,-0.06531277998575699,0.48114072323648577,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2025-08-28 13:00:00,0.08656734644035141,2.3624684452209426,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2025-09-03 11:00:00,-0.06616931265068451,1.592630261095786,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2025-09-03 13:00:00,-0.0021321314814396848,-0.33662102750960243,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2025-09-04 11:00:00,-0.014720394736843943,0.836614762625393,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2025-09-10 10:00:00,-0.04977720374556024,0.005156849664260477,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2025-09-10 13:00:00,0.04369041574998498,-0.7096413341356318,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2025-10-06 13:00:00,-0.14297920326155197,1.2380286374008345,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2025-11-18 13:00:00,-0.06896260985180062,-0.1765959359352145,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2025-11-21 11:00:00,-0.0067935111089633266,3.0777602786950458,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2025-11-21 13:00:00,-0.010468208738407037,1.1136900357681203,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2025-12-01 14:00:00,-0.017716087223048002,4.0560291410375955,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2025-12-18 14:00:00,-0.07590420192169657,3.1459956430421614,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2025-12-30 14:00:00,0.058614161302538346,0.20544402237930698,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2026-01-15 12:00:00,-0.056796900226022594,2.318627188017158,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2026-01-15 14:00:00,-0.06466808045755418,1.7551925419749315,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2026-01-22 11:00:00,-0.002859353064205145,2.6686172505688934,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2026-01-23 11:00:00,0.09830508474576267,2.3345334199861525,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2026-01-23 13:00:00,0.07520755579251999,0.10675993543209002,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2026-01-27 11:00:00,-0.047548811544992645,1.9519944536046585,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2026-01-27 13:00:00,0.031140143110026948,-0.19622122254703753,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2026-02-09 13:00:00,0.002047197200922522,2.098254588663026,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2026-02-13 13:00:00,-0.047060154416128284,0.8328098156040077,False
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2026-02-19 13:00:00,-0.10540649008141159,1.8392503394957984,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2026-02-24 11:00:00,-0.07620380739081063,0.907934898861747,True
LDN_FAKE_001,"London sweeps Asia, closes past origin fractal, targets opposite Asia boundary","['Asia_High', 'Asia_Low', 'Origin_Fractal', 'Session']",2026-02-27 12:00:00,-0.0072882253549552585,-0.12182563492838047,True
